User,Message,Timestamp
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
user,,2023-03-30 21:30:06.398033
user,,2023-03-30 21:30:06.577515
user,,2023-03-30 21:30:06.774070
chatbot,"Hi there! I'm doing great, thanks for asking—how can I help you?",2023-03-30 21:30:07.421423
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
user,,2023-03-30 21:30:06.398033
user,,2023-03-30 21:30:06.577515
user,,2023-03-30 21:30:06.774070
chatbot,"Hi there! I'm doing great, thanks for asking—how can I help you?",2023-03-30 21:30:07.421423
chatbot,"Hi there! I'm doing great, how can I help you?",2023-03-30 21:30:07.751801
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
user,,2023-03-30 21:30:06.398033
user,,2023-03-30 21:30:06.577515
user,,2023-03-30 21:30:06.774070
chatbot,"Hi there! I'm doing great, thanks for asking—how can I help you?",2023-03-30 21:30:07.421423
chatbot,"Hi there! I'm doing great, how can I help you?",2023-03-30 21:30:07.751801
chatbot,"Hi there! I'm doing great, thanks for asking. I'm here to answer any questions you might have about dog nutrition and well-being. Can I help you with anything?",2023-03-30 21:30:08.020107
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
user,,2023-03-30 21:30:06.398033
user,,2023-03-30 21:30:06.577515
user,,2023-03-30 21:30:06.774070
chatbot,"Hi there! I'm doing great, thanks for asking—how can I help you?",2023-03-30 21:30:07.421423
chatbot,"Hi there! I'm doing great, how can I help you?",2023-03-30 21:30:07.751801
chatbot,"Hi there! I'm doing great, thanks for asking. I'm here to answer any questions you might have about dog nutrition and well-being. Can I help you with anything?",2023-03-30 21:30:08.020107
user,Hi Lars how are you,2023-03-30 21:32:37.239783
chatbot,"Hey there! I'm doing great, thank you for asking! How can I help you today?",2023-03-30 21:32:38.371312
User,Message,Timestamp
user,hi can you answer,2023-03-30 21:13:54.234950
chatbot,"Yes, I can answer any questions you may have about Dog Nutrition & well-being!",2023-03-30 21:13:55.320682
user,hola,2023-03-30 21:16:28.032917
chatbot,"Sure, how can I help you?",2023-03-30 21:16:28.741803
user,"hi Lars, how are you",2023-03-30 21:28:00.977456
chatbot,"Hi! I'm doing great, how are you?",2023-03-30 21:28:02.071263
user,,2023-03-30 21:29:57.718975
user,,2023-03-30 21:29:58.043716
chatbot,"Hi there! I'm doing well, how can I help you today?",2023-03-30 21:29:58.966470
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:29:58.980632
user,,2023-03-30 21:30:06.398033
user,,2023-03-30 21:30:06.577515
user,,2023-03-30 21:30:06.774070
chatbot,"Hi there! I'm doing great, thanks for asking—how can I help you?",2023-03-30 21:30:07.421423
chatbot,"Hi there! I'm doing great, how can I help you?",2023-03-30 21:30:07.751801
chatbot,"Hi there! I'm doing great, thanks for asking. I'm here to answer any questions you might have about dog nutrition and well-being. Can I help you with anything?",2023-03-30 21:30:08.020107
user,Hi Lars how are you,2023-03-30 21:32:37.239783
chatbot,"Hey there! I'm doing great, thank you for asking! How can I help you today?",2023-03-30 21:32:38.371312
user,hi lars,2023-03-30 21:32:56.611541
chatbot,Hi there! I'm doing great. How can I help you?,2023-03-30 21:32:57.621046
User,Message,Timestamp
user,"Hi Lars, I would like to start training my dog to go hiking. Is there anything I can do with his diet?",2023-03-30 21:33:58.803833
chatbot,"Yes, absolutely! To ensure your dog is getting the nutrition and energy they need for more extended periods of exercise, you should focus on increasing their intake of proteins and healthy fats. TANO's range of supplements & functional treats are specifically designed to provide your dog with the right balance of nutrients to keep them in peak condition. We have a selection of products like TANO Boost & TANO ProFlora which help your dog digest food more efficiently and promote a healthy gut microbiome. Additionally, products like TANO Relax or TANO Move promote general wellbeing and can support your dog’s joint health during vigorous activities. I hope that helps!",2023-03-30 21:34:04.492471
